"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"40536","LEXINGTON, KY","I","D",0,"D",0,"D",0,9,"LEXINGTON","KY","FAYETTE"
"40544","LEXINGTON, KY",,"J",15,"H",137,"J",547,3,"LEXINGTON","KY","FAYETTE"
"40546","LEXINGTON, KY","A","D",0,"D",0,"D",0,2,"LEXINGTON","KY","FAYETTE"
"40550","LEXINGTON, KY",,"J",66,"J",690,"J",2716,3,"LEXINGTON","KY","FAYETTE"
"40555","LEXINGTON, KY",,"H",333,"H",3175,"H",13812,18,"LEXINGTON","KY","FAYETTE"
"40575","LEXINGTON, KY","A","D",0,"D",0,"D",0,2,"LEXINGTON","KY","FAYETTE"
"40576","LEXINGTON, KY","B","D",0,"D",0,"D",0,1,"LEXINGTON","KY","FAYETTE"
"40577","LEXINGTON, KY","A","D",0,"D",0,"D",0,3,"LEXINGTON","KY","FAYETTE"
"40578","LEXINGTON, KY","A","D",0,"D",0,"D",0,3,"LEXINGTON","KY","FAYETTE"
"40579","LEXINGTON, KY","A","D",0,"D",0,"D",0,2,"LEXINGTON","KY","FAYETTE"
"40580","LEXINGTON, KY",,"J",24,"J",130,"J",542,3,"LEXINGTON","KY","FAYETTE"
"40581","LEXINGTON, KY","A","D",0,"D",0,"D",0,2,"LEXINGTON","KY","FAYETTE"
"40583","LEXINGTON, KY","F","D",0,"D",0,"D",0,9,"LEXINGTON","KY","FAYETTE"
"40588","LEXINGTON, KY",,"H",393,"H",4751,"H",20888,18,"LEXINGTON","KY","FAYETTE"
"40591","LEXINGTON, KY",,"J",35,"J",328,"J",1573,14,"LEXINGTON","KY","FAYETTE"
"40601","FRANKFORT, KY",,"G",16508,"H",144454,"H",625705,1150,"FRANKFORT","KY","FRANKLIN"
"40602","FRANKFORT, KY",,"J",437,"J",7192,"J",23229,15,"FRANKFORT","KY","FRANKLIN"
"40603","FRANKFORT, KY","A","D",0,"D",0,"D",0,1,"FRANKFORT","KY","FRANKLIN"
"40604","FRANKFORT, KY",,"H",51,"G",267,"G",1090,10,"FRANKFORT","KY","FRANKLIN"
"40621","FRANKFORT, KY","A","D",0,"D",0,"D",0,2,"FRANKFORT","KY","FRANKLIN"
"40701","CORBIN, KY",,"G",11557,"G",82499,"G",353410,665,"CORBIN","KY","WHITLEY"
"40702","CORBIN, KY",,"H",554,"H",4023,"H",16729,37,"CORBIN","KY","WHITLEY"
"40729","EAST BERNSTADT, KY",,"G",748,"G",5503,"G",23636,47,"EAST BERNSTADT","KY","LAUREL"
"40734","GRAY, KY",,"H",677,"G",6674,"G",32062,25,"GRAY","KY","KNOX"
"40737","KEAVY, KY",,"J",12,"H",64,"H",343,5,"KEAVY","KY","LAUREL"
"40740","LILY, KY",,"G",227,"H",2003,"H",8444,20,"LILY","KY","LAUREL"
"40741","LONDON, KY",,"G",13789,"G",112158,"G",463790,705,"LONDON","KY","LAUREL"
"40742","LONDON, KY","A","D",0,"D",0,"D",0,1,"LONDON","KY","LAUREL"
"40743","LONDON, KY",,"G",1605,"G",12322,"G",52496,40,"LONDON","KY","LAUREL"
"40744","LONDON, KY",,"H",5041,"H",28920,"H",123676,181,"LONDON","KY","LAUREL"
"40755","PITTSBURG, KY","B","D",0,"D",0,"D",0,1,"PITTSBURG","KY","LAUREL"
"40759","ROCKHOLDS, KY",,"J",25,"J",221,"J",889,5,"ROCKHOLDS","KY","WHITLEY"
"40763","SILER, KY","A","D",0,"D",0,"D",0,2,"SILER","KY","WHITLEY"
"40769","WILLIAMSBURG, KY",,"G",4785,"G",27425,"G",115209,210,"WILLIAMSBURG","KY","WHITLEY"
"40771","WOODBINE, KY","A","D",0,"D",0,"D",0,1,"WOODBINE","KY","KNOX"
"40803","ASHER, KY",,"G",6,"H",39,"H",163,3,"ASHER","KY","LESLIE"
"40806","BAXTER, KY",,"H",169,"G",1101,"G",4618,30,"BAXTER","KY","HARLAN"
"40807","BENHAM, KY","A","D",0,"D",0,"D",0,3,"BENHAM","KY","HARLAN"
"40808","BIG LAUREL, KY","A","D",0,"D",0,"D",0,2,"BIG LAUREL","KY","HARLAN"
"40810","BLEDSOE, KY",,"H",102,"H",1104,"H",4902,8,"BLEDSOE","KY","HARLAN"
"40813","CALVIN, KY","A","D",0,"D",0,"D",0,2,"CALVIN","KY","BELL"
"40815","CAWOOD, KY",,"G",21,"H",164,"H",575,8,"CAWOOD","KY","HARLAN"
"40819","COLDIRON, KY",,"G",49,"G",249,"G",1021,8,"COLDIRON","KY","HARLAN"
"40820","CRANKS, KY",,"J",10,"H",49,"G",179,4,"CRANKS","KY","HARLAN"
"40823","CUMBERLAND, KY",,"H",550,"H",2554,"H",11319,50,"CUMBERLAND","KY","HARLAN"
"40824","DAYHOIT, KY","A","D",0,"D",0,"D",0,2,"DAYHOIT","KY","HARLAN"
"40826","EOLIA, KY","A","D",0,"D",0,"D",0,2,"EOLIA","KY","LETCHER"
"40827","ESSIE, KY",,"J",18,"J",68,"J",233,4,"ESSIE","KY","LESLIE"
"40828","EVARTS, KY",,"H",274,"H",1729,"H",6669,36,"EVARTS","KY","HARLAN"
"40829","GRAYS KNOB, KY",,"J",107,"J",1190,"J",4198,4,"GRAYS KNOB","KY","HARLAN"
"40830","GULSTON, KY","A","D",0,"D",0,"D",0,1,"GULSTON","KY","HARLAN"
"40831","HARLAN, KY",,"G",2658,"G",18324,"G",78578,217,"HARLAN","KY","HARLAN"
"40843","HOLMES MILL, KY","E","D",0,"D",0,"D",0,2,"HOLMES MILL","KY","HARLAN"
"40844","HOSKINSTON, KY","A","D",0,"D",0,"D",0,2,"HOSKINSTON","KY","LESLIE"
"40845","HULEN, KY","A","D",0,"D",0,"D",0,1,"HULEN","KY","BELL"
"40847","KENVIR, KY","A","D",0,"D",0,"D",0,1,"KENVIR","KY","HARLAN"
"40854","LOYALL, KY",,"G",56,"G",410,"G",1689,11,"LOYALL","KY","HARLAN"
"40855","LYNCH, KY",,"J",39,"J",252,"J",1048,6,"LYNCH","KY","HARLAN"
"40856","MIRACLE, KY",,"J",8,"H",33,"G",205,3,"MIRACLE","KY","BELL"
"40862","PARTRIDGE, KY","C","D",0,"D",0,"D",0,2,"PARTRIDGE","KY","LETCHER"
"40865","PUTNEY, KY","A","D",0,"D",0,"D",0,1,"PUTNEY","KY","HARLAN"
"40868","STINNETT, KY",,"J",20,"G",64,"G",289,7,"STINNETT","KY","LESLIE"
"40870","TOTZ, KY",,"H",40,"J",326,"J",1320,4,"TOTZ","KY","HARLAN"
"40873","WALLINS CREEK, KY",,"G",14,"J",82,"J",331,5,"WALLINS CREEK","KY","HARLAN"
"40902","ARJAY, KY","C","D",0,"D",0,"D",0,3,"ARJAY","KY","BELL"
"40903","ARTEMUS, KY",,"G",6,"J",25,"J",237,5,"ARTEMUS","KY","KNOX"
"40906","BARBOURVILLE, KY",,"G",3361,"G",19963,"G",86928,226,"BARBOURVILLE","KY","KNOX"
"40913","BEVERLY, KY",,"J",105,"H",646,"H",2558,6,"BEVERLY","KY","BELL"
"40914","BIG CREEK, KY",,"J",7,"J",58,"J",307,4,"BIG CREEK","KY","CLAY"
"40915","BIMBLE, KY",,"H",31,"J",245,"H",969,4,"BIMBLE","KY","KNOX"
"40921","BRYANTS STORE, KY","B","D",0,"D",0,"D",0,2,"BRYANTS STORE","KY","KNOX"
"40923","CANNON, KY",,"J",59,"J",294,"J",1214,5,"CANNON","KY","KNOX"
"40927","CLOSPLINT, KY","A","D",0,"D",0,"D",0,2,"CLOSPLINT","KY","HARLAN"
"40932","FALL ROCK, KY","B","D",0,"D",0,"D",0,2,"FALL ROCK","KY","CLAY"
"40935","FLAT LICK, KY",,"J",60,"G",379,"G",2094,17,"FLAT LICK","KY","KNOX"
"40939","FOURMILE, KY","B","D",0,"D",0,"D",0,3,"FOURMILE","KY","BELL"
"40940","FRAKES, KY",,"H",49,"H",254,"H",1200,5,"FRAKES","KY","BELL"
"40941","GARRARD, KY","A","D",0,"D",0,"D",0,2,"GARRARD","KY","CLAY"
"40943","GIRDLER, KY",,"H",28,"H",100,"G",286,4,"GIRDLER","KY","KNOX"
"40949","HEIDRICK, KY",,"G",6,"H",24,"G",191,5,"HEIDRICK","KY","KNOX"
"40953","HINKLE, KY",,"J",17,"J",21,"H",93,4,"HINKLE","KY","KNOX"
"40955","INGRAM, KY","A","D",0,"D",0,"D",0,1,"INGRAM","KY","BELL"
"40962","MANCHESTER, KY",,"G",2321,"G",16539,"G",67967,209,"MANCHESTER","KY","CLAY"
"40965","MIDDLESBORO, KY",,"G",5052,"G",36047,"G",149436,334,"MIDDLESBORO","KY","BELL"
"40972","ONEIDA, KY","C","D",0,"D",0,"D",0,4,"ONEIDA","KY","CLAY"
"40977","PINEVILLE, KY",,"G",1591,"H",11172,"G",49004,117,"PINEVILLE","KY","BELL"
"40979","ROARK, KY","A","D",0,"D",0,"D",0,2,"ROARK","KY","LESLIE"
"40988","STONEY FORK, KY",,"J",22,"J",297,"J",1111,4,"STONEY FORK","KY","BELL"
"41001","ALEXANDRIA, KY",,"G",2854,"G",22091,"G",90593,263,"ALEXANDRIA","KY","CAMPBELL"
"41002","AUGUSTA, KY",,"H",596,"H",3960,"H",20212,31,"AUGUSTA","KY","BRACKEN"
"41003","BERRY, KY",,"J",21,"H",110,"H",595,12,"BERRY","KY","HARRISON"
"41004","BROOKSVILLE, KY",,"G",244,"G",1231,"G",5514,45,"BROOKSVILLE","KY","BRACKEN"
"41005","BURLINGTON, KY",,"G",2922,"G",22469,"G",104303,283,"BURLINGTON","KY","BOONE"
"41006","BUTLER, KY",,"G",960,"G",8910,"G",40519,66,"BUTLER","KY","PENDLETON"
"41007","CALIFORNIA, KY",,"G",209,"G",1275,"G",6146,35,"CALIFORNIA","KY","CAMPBELL"
"41008","CARROLLTON, KY",,"G",3170,"G",33256,"G",132086,187,"CARROLLTON","KY","CARROLL"
"41010","CORINTH, KY",,"H",69,"G",266,"G",1258,19,"CORINTH","KY","GRANT"
"41011","COVINGTON, KY",,"G",8713,"G",80213,"G",340221,751,"COVINGTON","KY","KENTON"
"41012","COVINGTON, KY",,"H",260,"H",6720,"H",32658,14,"COVINGTON","KY","KENTON"
"41014","COVINGTON, KY",,"G",618,"G",5776,"G",24344,72,"COVINGTON","KY","KENTON"
"41015","LATONIA, KY",,"J",7749,"J",119888,"J",501687,318,"LATONIA","KY","KENTON"
"41016","COVINGTON, KY",,"H",285,"H",1886,"H",9046,51,"COVINGTON","KY","KENTON"
"41017","FT MITCHELL, KY",,"G",21432,"G",242962,"G",1039811,1009,"FT MITCHELL","KY","KENTON"
"41018","ERLANGER, KY",,"G",17987,"G",206638,"G",883736,699,"ERLANGER","KY","KENTON"
"41019","COVINGTON, KY","A","D",0,"D",0,"D",0,2,"COVINGTON","KY","KENTON"
"41022","FLORENCE, KY",,"J",767,"J",11031,"J",43765,17,"FLORENCE","KY","BOONE"
"41025","ERLANGER, KY","B","D",0,"D",0,"D",0,1,"ERLANGER","KY","KENTON"
"41030","CRITTENDEN, KY",,"G",589,"H",5018,"H",21283,77,"CRITTENDEN","KY","GRANT"
"41031","CYNTHIANA, KY",,"G",4016,"H",40071,"H",160219,278,"CYNTHIANA","KY","HARRISON"
"41033","DE MOSSVILLE, KY",,"J",33,"J",356,"J",1363,9,"DE MOSSVILLE","KY","PENDLETON"
"41034","DOVER, KY",,"J",61,"J",79,"H",350,4,"DOVER","KY","MASON"
"41035","DRY RIDGE, KY",,"H",2143,"H",16729,"H",73517,167,"DRY RIDGE","KY","GRANT"
"41037","ELIZAVILLE, KY","A","D",0,"D",0,"D",0,1,"ELIZAVILLE","KY","FLEMING"
"41039","EWING, KY",,"G",60,"G",282,"G",1353,20,"EWING","KY","FLEMING"
"41040","FALMOUTH, KY",,"H",749,"H",4600,"H",19851,96,"FALMOUTH","KY","PENDLETON"
"41041","FLEMINGSBURG, KY",,"G",1932,"G",14078,"G",60393,180,"FLEMINGSBURG","KY","FLEMING"
"41042","FLORENCE, KY",,"G",43168,"G",440721,"G",1778793,1625,"FLORENCE","KY","BOONE"
"41043","FOSTER, KY",,"G",94,"G",955,"G",4700,20,"FOSTER","KY","BRACKEN"
"41044","GERMANTOWN, KY",,"J",43,"H",367,"H",1501,8,"GERMANTOWN","KY","BRACKEN"
"41045","GHENT, KY",,"H",2711,"H",53049,"H",208308,33,"GHENT","KY","CARROLL"
"41046","GLENCOE, KY",,"J",81,"H",423,"H",1532,12,"GLENCOE","KY","GALLATIN"
"41048","HEBRON, KY",,"G",17710,"G",189151,"G",824020,437,"HEBRON","KY","BOONE"
"41049","HILLSBORO, KY",,"H",24,"J",111,"H",595,14,"HILLSBORO","KY","FLEMING"
"41051","INDEPENDENCE, KY",,"H",4121,"H",33231,"H",148072,263,"INDEPENDENCE","KY","KENTON"
"41052","JONESVILLE, KY",,"J",31,"J",180,"J",848,4,"JONESVILLE","KY","GRANT"
"41053","KENTON, KY","A","D",0,"D",0,"D",0,2,"KENTON","KY","KENTON"
"41055","MAYSLICK, KY",,"H",50,"H",298,"H",1272,23,"MAYSLICK","KY","MASON"
"41056","MAYSVILLE, KY",,"G",6876,"G",57697,"G",247658,398,"MAYSVILLE","KY","MASON"
"41059","MELBOURNE, KY",,"H",253,"H",1354,"H",5045,35,"MELBOURNE","KY","CAMPBELL"
"41061","MILFORD, KY","A","D",0,"D",0,"D",0,1,"MILFORD","KY","BRACKEN"
"41063","MORNING VIEW, KY",,"H",63,"G",575,"G",2711,21,"MORNING VIEW","KY","KENTON"
"41064","MOUNT OLIVET, KY",,"G",133,"H",779,"G",3596,23,"MOUNT OLIVET","KY","ROBERTSON"
"41071","NEWPORT, KY",,"G",8424,"G",62164,"G",277864,511,"NEWPORT","KY","CAMPBELL"
"41072","NEWPORT, KY",,"J",33,"H",229,"H",915,5,"NEWPORT","KY","CAMPBELL"
"41073","BELLEVUE, KY",,"G",1532,"G",8877,"G",37582,113,"BELLEVUE","KY","CAMPBELL"
"41074","DAYTON, KY",,"G",677,"G",4981,"G",17084,56,"DAYTON","KY","CAMPBELL"
"41075","FORT THOMAS, KY",,"G",3413,"H",29222,"H",127366,264,"FORT THOMAS","KY","CAMPBELL"
"41076","NEWPORT, KY",,"G",6616,"G",76287,"G",287080,346,"NEWPORT","KY","CAMPBELL"
"41080","PETERSBURG, KY",,"G",104,"G",437,"H",4363,25,"PETERSBURG","KY","BOONE"
"41081","PLUMMERS LANDING, KY","A","D",0,"D",0,"D",0,3,"PLUMMERS LANDING","KY","FLEMING"
"41083","SANDERS, KY",,"H",149,"G",914,"G",3906,12,"SANDERS","KY","CARROLL"
"41085","SILVER GROVE, KY",,"H",341,"H",4199,"H",17883,14,"SILVER GROVE","KY","CAMPBELL"
"41086","SPARTA, KY",,"G",229,"H",1332,"H",6326,20,"SPARTA","KY","GALLATIN"
"41091","UNION, KY",,"H",1344,"H",12043,"H",47725,225,"UNION","KY","BOONE"
"41092","VERONA, KY",,"H",260,"G",2612,"G",12872,49,"VERONA","KY","BOONE"
"41093","WALLINGFORD, KY",,"G",154,"G",942,"G",4251,16,"WALLINGFORD","KY","FLEMING"
"41094","WALTON, KY",,"H",5648,"H",54628,"H",248753,310,"WALTON","KY","BOONE"
"41095","WARSAW, KY",,"H",690,"H",3355,"H",15448,63,"WARSAW","KY","GALLATIN"
"41096","WASHINGTON, KY","B","D",0,"D",0,"D",0,3,"WASHINGTON","KY","MASON"
"41097","WILLIAMSTOWN, KY",,"G",1035,"G",9249,"G",38125,128,"WILLIAMSTOWN","KY","GRANT"
"41098","WORTHVILLE, KY",,"J",17,"J",67,"J",306,7,"WORTHVILLE","KY","CARROLL"
"41099","NEWPORT, KY",,"J",163,"J",692,"J",2920,13,"NEWPORT","KY","CAMPBELL"
"41101","ASHLAND, KY",,"H",13875,"H",129105,"H",560841,821,"ASHLAND","KY","BOYD"
"41102","ASHLAND, KY",,"G",4084,"G",34188,"G",146791,327,"ASHLAND","KY","BOYD"
"41105","ASHLAND, KY",,"G",768,"G",5676,"G",25480,84,"ASHLAND","KY","BOYD"
"41114","ASHLAND, KY","A","D",0,"D",0,"D",0,1,"ASHLAND","KY","BOYD"
"41121","ARGILLITE, KY",,"G",60,"H",361,"H",1697,14,"ARGILLITE","KY","GREENUP"
"41124","BLAINE, KY",,"J",9,"J",30,"J",126,5,"BLAINE","KY","LAWRENCE"
"41128","CARTER, KY","A","D",0,"D",0,"D",0,2,"CARTER","KY","CARTER"
"41129","CATLETTSBURG, KY",,"H",4233,"H",80264,"H",297109,159,"CATLETTSBURG","KY","BOYD"
"41135","EMERSON, KY","A","D",0,"D",0,"D",0,1,"EMERSON","KY","LEWIS"
"41139","FLATWOODS, KY",,"G",1212,"G",6856,"G",29988,123,"FLATWOODS","KY","GREENUP"
"41141","GARRISON, KY",,"G",132,"G",710,"H",3009,18,"GARRISON","KY","LEWIS"
"41143","GRAYSON, KY",,"G",4089,"G",27164,"G",113993,310,"GRAYSON","KY","CARTER"
"41144","GREENUP, KY",,"G",1309,"G",10009,"G",43428,135,"GREENUP","KY","GREENUP"
"41146","HITCHINS, KY",,"J",26,"G",102,"G",430,3,"HITCHINS","KY","CARTER"
"41149","ISONVILLE, KY","A","D",0,"D",0,"D",0,1,"ISONVILLE","KY","ELLIOTT"
"41159","MARTHA, KY",,"G",4,"J",24,"J",104,3,"MARTHA","KY","LAWRENCE"
"41164","OLIVE HILL, KY",,"G",735,"G",3714,"G",15997,112,"OLIVE HILL","KY","CARTER"
"41166","QUINCY, KY","A","D",0,"D",0,"D",0,3,"QUINCY","KY","LEWIS"
"41168","RUSH, KY",,"J",257,"J",1598,"J",7478,26,"RUSH","KY","BOYD"
"41169","RUSSELL, KY",,"G",693,"H",7223,"H",24709,85,"RUSSELL","KY","GREENUP"
"41171","SANDY HOOK, KY",,"G",335,"G",1884,"G",8456,47,"SANDY HOOK","KY","ELLIOTT"
"41173","SOLDIER, KY",,"G",3,"J",16,"J",71,3,"SOLDIER","KY","CARTER"
"41174","SOUTH PORTSMOUTH, KY",,"J",70,"J",435,"J",1698,10,"SOUTH PORTSMOUTH","KY","GREENUP"
"41175","SOUTH SHORE, KY",,"G",553,"G",8061,"G",30420,56,"SOUTH SHORE","KY","GREENUP"
"41179","VANCEBURG, KY",,"G",1029,"H",8222,"H",30206,74,"VANCEBURG","KY","LEWIS"
"41180","WEBBVILLE, KY",,"J",8,"G",34,"H",135,5,"WEBBVILLE","KY","LAWRENCE"
"41181","WILLARD, KY",,"J",31,"J",202,"J",1335,5,"WILLARD","KY","CARTER"
"41183","WORTHINGTON, KY",,"H",306,"G",2410,"G",10173,24,"WORTHINGTON","KY","GREENUP"
"41189","TOLLESBORO, KY",,"H",213,"H",1024,"H",6563,28,"TOLLESBORO","KY","LEWIS"
"41201","ADAMS, KY",,"J",51,"H",394,"H",1684,4,"ADAMS","KY","LAWRENCE"
"41203","BEAUTY, KY","A","D",0,"D",0,"D",0,1,"BEAUTY","KY","MARTIN"
"41204","BOONS CAMP, KY","A","D",0,"D",0,"D",0,2,"BOONS CAMP","KY","JOHNSON"
"41214","DEBORD, KY",,"G",390,"G",5634,"G",20698,17,"DEBORD","KY","MARTIN"
"41216","EAST POINT, KY",,"G",58,"G",422,"G",1854,13,"EAST POINT","KY","JOHNSON"
"41219","FLATGAP, KY",,"G",14,"J",91,"J",381,8,"FLATGAP","KY","JOHNSON"
"41222","HAGERHILL, KY",,"H",294,"G",2683,"H",13565,34,"HAGERHILL","KY","JOHNSON"
"41224","INEZ, KY",,"G",706,"G",4577,"G",19690,93,"INEZ","KY","MARTIN"
"41226","KEATON, KY","A","D",0,"D",0,"D",0,1,"KEATON","KY","JOHNSON"
"41230","LOUISA, KY",,"G",2363,"G",20104,"G",79934,179,"LOUISA","KY","LAWRENCE"
"41231","LOVELY, KY",,"H",328,"G",3503,"G",16920,27,"LOVELY","KY","MARTIN"
"41232","LOWMANSVILLE, KY",,"J",48,"H",274,"H",1188,10,"LOWMANSVILLE","KY","LAWRENCE"
"41234","MEALLY, KY","A","D",0,"D",0,"D",0,1,"MEALLY","KY","JOHNSON"
"41238","OIL SPRINGS, KY",,"J",57,"J",353,"H",1689,13,"OIL SPRINGS","KY","JOHNSON"
"41240","PAINTSVILLE, KY",,"G",3106,"H",21597,"G",94372,267,"PAINTSVILLE","KY","JOHNSON"
"41250","PILGRIM, KY","A","D",0,"D",0,"D",0,1,"PILGRIM","KY","MARTIN"
"41254","RIVER, KY",,"J",10,"J",113,"J",430,3,"RIVER","KY","JOHNSON"
"41255","SITKA, KY",,"J",69,"J",432,"H",2013,7,"SITKA","KY","JOHNSON"
"41256","STAFFORDSVILLE, KY",,"J",308,"J",3130,"J",13043,29,"STAFFORDSVILLE","KY","JOHNSON"
"41257","STAMBAUGH, KY",,"G",3,"H",20,"J",93,4,"STAMBAUGH","KY","JOHNSON"
"41260","THELMA, KY",,"J",6,"H",30,"G",136,3,"THELMA","KY","JOHNSON"
"41262","TOMAHAWK, KY",,"J",68,"J",340,"J",1549,5,"TOMAHAWK","KY","MARTIN"
"41263","TUTOR KEY, KY","A","D",0,"D",0,"D",0,1,"TUTOR KEY","KY","JOHNSON"
"41264","ULYSSES, KY","A","D",0,"D",0,"D",0,2,"ULYSSES","KY","LAWRENCE"
"41265","VAN LEAR, KY",,"J",29,"J",152,"H",588,9,"VAN LEAR","KY","JOHNSON"
"41267","WARFIELD, KY",,"G",138,"G",679,"G",2777,15,"WARFIELD","KY","MARTIN"
"41268","WEST VAN LEAR, KY",,"J",15,"J",138,"J",679,5,"WEST VAN LEAR","KY","JOHNSON"
"41271","WILLIAMSPORT, KY","A","D",0,"D",0,"D",0,2,"WILLIAMSPORT","KY","JOHNSON"
"41274","WITTENSVILLE, KY",,"G",19,"H",75,"H",260,4,"WITTENSVILLE","KY","JOHNSON"
"41301","CAMPTON, KY",,"H",489,"H",3181,"H",13726,63,"CAMPTON","KY","WOLFE"
"41311","BEATTYVILLE, KY",,"H",1326,"H",6564,"H",28306,88,"BEATTYVILLE","KY","LEE"
"41314","BOONEVILLE, KY",,"H",382,"H",2113,"G",9054,53,"BOONEVILLE","KY","OWSLEY"
"41317","CLAYHOLE, KY","A","D",0,"D",0,"D",0,2,"CLAYHOLE","KY","BREATHITT"
"41332","HAZEL GREEN, KY",,"J",105,"J",487,"J",2922,9,"HAZEL GREEN","KY","WOLFE"
"41339","JACKSON, KY",,"H",2952,"H",20068,"H",88209,222,"JACKSON","KY","BREATHITT"
"41347","LONE, KY","A","D",0,"D",0,"D",0,1,"LONE","KY","LEE"
"41348","LOST CREEK, KY",,"G",81,"H",532,"H",1670,12,"LOST CREEK","KY","BREATHITT"
"41352","MIZE, KY",,"G",23,"H",93,"H",453,6,"MIZE","KY","MORGAN"
"41360","PINE RIDGE, KY",,"H",122,"H",565,"H",2511,6,"PINE RIDGE","KY","WOLFE"
"41365","ROGERS, KY","A","D",0,"D",0,"D",0,1,"ROGERS","KY","WOLFE"
"41385","VANCLEVE, KY","A","D",0,"D",0,"D",0,2,"VANCLEVE","KY","BREATHITT"
"41386","VINCENT, KY","A","D",0,"D",0,"D",0,1,"VINCENT","KY","OWSLEY"
"41390","WHICK, KY","A","D",0,"D",0,"D",0,2,"WHICK","KY","BREATHITT"
"41397","ZOE, KY","A","D",0,"D",0,"D",0,3,"ZOE","KY","LEE"
"41413","CROCKETT, KY","B","D",0,"D",0,"D",0,2,"CROCKETT","KY","MORGAN"
"41425","EZEL, KY","A","D",0,"D",0,"D",0,3,"EZEL","KY","MORGAN"
"41451","MALONE, KY","B","D",0,"D",0,"D",0,2,"MALONE","KY","MORGAN"
"41464","ROYALTON, KY","A","D",0,"D",0,"D",0,2,"ROYALTON","KY","MAGOFFIN"
"41465","SALYERSVILLE, KY",,"H",1124,"H",7895,"H",30382,157,"SALYERSVILLE","KY","MAGOFFIN"
"41472","WEST LIBERTY, KY",,"G",1714,"G",12672,"G",59023,140,"WEST LIBERTY","KY","MORGAN"
"41477","WRIGLEY, KY","A","D",0,"D",0,"D",0,1,"WRIGLEY","KY","MORGAN"
"41501","PIKEVILLE, KY",,"G",11924,"G",111117,"H",482824,748,"PIKEVILLE","KY","PIKE"
"41502","PIKEVILLE, KY",,"H",720,"H",5299,"H",23392,62,"PIKEVILLE","KY","PIKE"
"41503","SOUTH WILLIAMSON, KY",,"G",1737,"G",10993,"G",48363,102,"SOUTH WILLIAMSON","KY","PIKE"
"41512","ASHCAMP, KY",,"G",37,"G",217,"H",864,7,"ASHCAMP","KY","PIKE"
"41513","BELCHER, KY",,"H",53,"J",784,"J",3423,8,"BELCHER","KY","PIKE"
"41514","BELFRY, KY",,"G",356,"H",2392,"H",9907,46,"BELFRY","KY","PIKE"
"41517","BURDINE, KY","A","D",0,"D",0,"D",0,2,"BURDINE","KY","LETCHER"
"41519","CANADA, KY","A","D",0,"D",0,"D",0,1,"CANADA","KY","PIKE"
"41520","DORTON, KY",,"H",51,"H",308,"H",1738,8,"DORTON","KY","PIKE"
"41522","ELKHORN CITY, KY",,"G",275,"G",1837,"H",8725,56,"ELKHORN CITY","KY","PIKE"
"41524","FEDSCREEK, KY",,"H",257,"G",3446,"H",16828,7,"FEDSCREEK","KY","PIKE"
"41527","FOREST HILLS, KY",,"G",14,"H",94,"H",200,4,"FOREST HILLS","KY","PIKE"
"41528","FREEBURN, KY",,"J",8,"J",34,"J",142,3,"FREEBURN","KY","PIKE"
"41531","HARDY, KY",,"G",2,"J",30,"J",182,3,"HARDY","KY","PIKE"
"41534","HELLIER, KY","A","D",0,"D",0,"D",0,2,"HELLIER","KY","PIKE"
"41535","HUDDY, KY","A","D",0,"D",0,"D",0,1,"HUDDY","KY","PIKE"
"41537","JENKINS, KY",,"H",263,"H",2619,"H",9796,47,"JENKINS","KY","LETCHER"
"41538","JONANCY, KY","A","D",0,"D",0,"D",0,2,"JONANCY","KY","PIKE"
"41539","KIMPER, KY",,"J",504,"J",7310,"J",29981,18,"KIMPER","KY","PIKE"
"41542","LOOKOUT, KY","A","D",0,"D",0,"D",0,1,"LOOKOUT","KY","PIKE"
"41543","MC ANDREWS, KY",,"J",17,"J",128,"J",584,4,"MC ANDREWS","KY","PIKE"
"41544","MC CARR, KY",,"G",74,"G",359,"G",1647,10,"MC CARR","KY","PIKE"
"41548","MOUTHCARD, KY",,"H",50,"G",313,"G",1150,10,"MOUTHCARD","KY","PIKE"
"41549","MYRA, KY","B","D",0,"D",0,"D",0,3,"MYRA","KY","PIKE"
"41553","PHELPS, KY",,"G",295,"G",2507,"H",13288,34,"PHELPS","KY","PIKE"
"41554","PHYLLIS, KY","A","D",0,"D",0,"D",0,2,"PHYLLIS","KY","PIKE"
"41557","RACCOON, KY",,"J",19,"G",114,"G",405,7,"RACCOON","KY","PIKE"
"41558","RANSOM, KY","A","D",0,"D",0,"D",0,2,"RANSOM","KY","PIKE"
"41559","REGINA, KY",,"H",75,"H",343,"H",1403,9,"REGINA","KY","PIKE"
"41560","ROBINSON CREEK, KY",,"H",120,"H",661,"H",2939,9,"ROBINSON CREEK","KY","PIKE"
"41561","ROCKHOUSE, KY","A","D",0,"D",0,"D",0,1,"ROCKHOUSE","KY","PIKE"
"41562","SHELBIANA, KY",,"H",64,"G",239,"G",1347,10,"SHELBIANA","KY","PIKE"
"41563","SHELBY GAP, KY",,"J",15,"J",57,"H",214,5,"SHELBY GAP","KY","PIKE"
"41564","SIDNEY, KY",,"J",8,"J",46,"J",250,6,"SIDNEY","KY","PIKE"
"41566","STEELE, KY","A","D",0,"D",0,"D",0,2,"STEELE","KY","PIKE"
"41567","STONE, KY","A","D",0,"D",0,"D",0,2,"STONE","KY","PIKE"
